시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
화성시,개나리공원,Gaenari Park ,233001438,36721,노변정류장,경기도 화성시,경기도 화성시 석우동,37.2117,127.06755
화성시,갯벌민박앞,Gaetbeol Pension ,233003033,,노변정류장,경기도 화성시,,37.1657833,126.6252333
화성시,거문들,Geomundeul,233002134,55160,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0893667,126.8299333
화성시,거물마을,Geomul Maeul,233001398,36966,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.10185,126.7808333
화성시,거물마을,Geomul Maeul,233001396,36968,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1019167,126.7807667
화성시,경기고속차고지,Gyeonggi Express Bus Garage,233002341,55171,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.1976,126.9957
화성시,경기도종합사격장,,233000171,55462,,,,37.0926167,126.95695
화성시,경기요양병원,Gyeonggi Rehabilitation Hospital ,233001089,36818,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1151,126.7973833
화성시,경기요양병원,Gyeonggi Rehabilitation Hospital ,233000410,36864,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.11505,126.7972667
화성시,경남.반도1차,"Gyeongnam, Bando 1-cha ",233000960,36452,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2034833,127.1107833
화성시,경남아너스빌,Keangnam Honorsville ,233002031,55020,노변정류장,경기도 화성시,경기도 화성시 능동,37.2115,127.0555333
화성시,경모목장,Gyeongmo Farm,233000026,36791,노변정류장,경기도 화성시,경기도 화성시 양감면,37.0857167,126.9704167
화성시,경모목장,Gyeongmo Farm,233001091,36779,노변정류장,경기도 화성시,경기도 화성시 양감면,37.0856,126.9705333
화성시,경신공업사,Gyungsin Auto Service,233001563,37627,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.11525,126.8131167
화성시,경신공업사,Gyungsin Auto Service,233001569,37622,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1152667,126.8133
화성시,계룡.영천초,"Kyeryong, Yeongcheon Elementary School",233000131,36812,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2040333,127.10475
화성시,계양2리,Gyeyang 2-ri,233001495,37570,노변정류장,경기도 화성시,경기도 화성시 정남면,37.15225,126.9811
화성시,계양리(마을회관),Gyeyang-ri (Community Center),233001347,36970,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1453,126.9854
화성시,계양리(마을회관),Gyeyang-ri (Community Center),233001346,37528,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1454167,126.9853167
화성시,계향1리,Gyehyang 1-ri,233001129,36223,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1553167,126.9817167
화성시,계향1리,Gyehyang 1-ri ,233000658,36225,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1555333,126.9819167
화성시,계향2리,Gyehyang 2-ri,233000659,37571,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1523833,126.9813333
화성시,계향리,Gyehyang-ri,233001344,36242,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1488333,126.9842
화성시,계향리,Gyehyang-ri,233001345,36244,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1488833,126.9842667
화성시,계향리입구,Gyehyang-ri ,233001577,36218,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1524167,126.9812167
화성시,고모1리,Gomo 1-ri ,233002798,,노변정류장,경기도 화성시,,37.1739167,126.7387
화성시,고모2리,Gomo 2-ri,233002604,,노변정류장,경기도 화성시,,37.1727333,126.7465
화성시,고모교회앞,Gomo Church ,233002799,,노변정류장,경기도 화성시,,37.1772167,126.7361333
화성시,고온리종점,Goon-ri Bus Terminal ,233000481,36920,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0373167,126.7486333
화성시,고온리종점(경유),,277101618,,,,,37.0384,126.7502167
화성시,고잔농원,Gojan Farm,233002661,37867,노변정류장,경기도 화성시,,37.07135,126.9133833
화성시,고잔마을,Gojan Maeul ,233002540,36489,노변정류장,경기도 화성시,,37.1253167,126.6900167
화성시,고잔마을,Gojan Maeul ,233002547,36498,노변정류장,경기도 화성시,,37.1252667,126.6900167
화성시,고정1리.큰한뿌리,"Gojeong 1-ri, Keunhanppuri",233002915,,노변정류장,경기도 화성시,,37.2434333,126.7402333
화성시,고정1리.큰한뿌리,"Gojeong 1-ri, Keunhanppuri",233000283,37401,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2434833,126.74015
화성시,고정2리,Gojeong 2-ri,233000285,37096,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2485667,126.7458333
화성시,고정2리.고잔,"Gojeong 2-ri, Gojan",233002636,,노변정류장,경기도 화성시,,37.2481333,126.7461167
화성시,고정4리,Gojeong 4-ri,233002523,,노변정류장,경기도 화성시,,37.2395167,126.7386667
화성시,고정4리,Gojeong 4-ri,233000282,37087,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2394167,126.7385
화성시,고주리,Goju-ri,233001511,36735,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1288667,126.88375
화성시,고주리,Goju-ri,233001510,36736,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1288333,126.8838333
화성시,고주리.동방산업단지,"Goju-ri, Dongbang Industrial Complex",233001523,37413,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1363667,126.88795
화성시,고주리.동방산업단지,"Goju-ri, Dongbang Industrial Complex",233001571,37624,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1362167,126.8877667
화성시,고주리마을회관,Goju-ri Community Center,233001509,37425,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1279667,126.8837167
화성시,고주리마을회관,Goju-ri Community Center,233001508,37426,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.12805,126.8837667
화성시,고주리입구.한국폴리텍대학,"Goju-ri, Korea Polytechnics",233001550,36695,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1218,126.8925
화성시,고주리진입로,Goju-ri,233001512,37601,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1217333,126.8924
화성시,고지리,Goji-ri,233000053,36286,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1607833,127.0037833
화성시,고지리,Goji-ri,233001308,36284,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1629,127.0032167
화성시,고지리,Goji-ri,233000057,36300,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1638,127.0078333
화성시,고지리,Goji-ri,233000058,36299,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1639333,127.0073833
화성시,고지리,Goji-ri,233000043,36285,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1631167,127.0033833
화성시,고지리,Goji-ri,233001307,36287,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1608333,127.0040333
화성시,고포1리,Gopo 1-ri,233001478,37010,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2408667,126.6672667
화성시,고포1리,Gopo 1-ri,233001839,37884,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2408,126.6673167
화성시,고포2리,Gopo 2-ri,233002194,55192,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2365167,126.6796333
화성시,고포2리,Gopo 2-ri,233001477,37019,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2367,126.6794667
화성시,고포2리.큰개메기,"Gopo 2-ri, Keungaemegi",233002892,,노변정류장,경기도 화성시,,37.2429667,126.6862167
화성시,고포2리.큰개메기,"Gopo 2-ri, Keungaemegi",233003065,,노변정류장,경기도 화성시,,37.2428833,126.6862167
화성시,고포2리마을회관,Gopo 2-ri Community Center,233002893,,노변정류장,경기도 화성시,,37.23905,126.68395
화성시,고포2리마을회관,Gopo 2-ri Community Center,233002894,,노변정류장,경기도 화성시,,37.23905,126.6840333
화성시,고포3리,Gopo 3-ri,233002196,55194,노변정류장,경기도 화성시,경기도 화성시 송산면,37.235,126.6818667
화성시,고포3리,Gopo 3-ri,233002197,55195,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2349333,126.6818333
화성시,고포3리.구랫골,"Gopo 3-ri, Goraetgol ",233002896,,노변정류장,경기도 화성시,,37.2302667,126.6789167
화성시,고포3리회관앞,Gopo 3-ri Community Center,233002888,,노변정류장,경기도 화성시,,37.2334,126.6710333
화성시,공공청사부지,Government Complex Site,233000994,36480,노변정류장,경기도 화성시,,37.1870167,127.0999667
화성시,공군부대입구,Air Force Camp,233000208,36034,노변정류장,경기도 화성시,,37.1957167,126.8317167
화성시,공군부대입구,Air Force Camp,233000190,36036,노변정류장,경기도 화성시,,37.1962333,126.8312833
화성시,공단사거리,Gongdan Sageori ,233001588,37633,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1068167,126.8419167
화성시,공단입구,Industrial Complex,233001586,37631,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1038667,126.8444
화성시,공단입구,Industrial Complex,233001585,37630,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1037833,126.8442
화성시,공룡알화석지,Fossilized Dinosaur Egg Site,233002637,,노변정류장,경기도 화성시,,37.2621833,126.7473167
화성시,관리고개,Gwan-ri Gogae,233001021,37311,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1338833,126.9404333
화성시,관리고개,Gwan-ri Gogae,233001020,37310,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1341833,126.94055
화성시,관리마을회관,Gwan-ri Community Center,233001235,36802,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.12795,126.9479667
화성시,관리마을회관,Gwan-ri Community Center,233001236,36801,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.12795,126.9480167
화성시,관리입구,Gwan-ri,233000634,37318,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1318,126.9476833
화성시,관리입구,Gwan-ri,233000630,37317,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1316,126.94755
화성시,관음사입구,Gwaneumsa,233001406,36718,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1017,126.7973167
화성시,관음사입구,Gwaneumsa,233001400,36720,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1016833,126.79745
화성시,관항2리,Gwanhang 2-ri,233001142,37572,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1752333,126.9805667
화성시,관항2리,Gwanhang 2-ri ,233000605,36203,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1770167,126.9792
화성시,광도와이드빌.우남그린빌,"Gwangdo Widevill, Woonam Greenville",233000594,36172,노변정류장,경기도 화성시,경기도 화성시 기안동,37.2265833,126.9718833
화성시,광산,Gwangsan,233001332,37505,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2253333,126.93675
화성시,광산,Gwangsan,233001331,36976,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2252667,126.93665
화성시,광산촌,Gwangsanchon,233001335,37504,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.22645,126.9285667
화성시,광산촌,Gwangsanchon,233001334,36715,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2264167,126.9286167
화성시,광산촌,Gwangsanchon,233001058,36080,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2193,126.9353167
화성시,광평리,Gwangpyeong-ri,233000864,37031,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1729833,126.6944167
화성시,광평리,Gwangpyeong-ri,233001561,37032,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1729833,126.69745
화성시,광평리.고래몰,"Gwangpyeong-ri, Goraemul ",233001907,37937,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1789833,126.68965
화성시,광평리.고래몰,"Gwangpyeong-ri, Goraemul ",233001915,37939,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1789667,126.68955
화성시,광평삼거리,Gwangpyeong Samgeori,233000754,37564,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1748167,126.6889167
화성시,광평삼거리,Gwangpyeong Samgeori ,233000850,37563,노변정류장,경기도 화성시,경기도 화성시 서신면,37.17475,126.6889
화성시,광평주유소,Gwangpyeong Gas Station ,233000851,37579,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1728,126.6951
화성시,괘랑2리.차운혁충신정려문,"Gwaerang 2-ri, Monument Gate for Cha Unhyeok's Loyalty",233001126,36274,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1828333,126.99315
화성시,괘랑2리.차운혁충신정려문,"Gwaerang 2-ri, Monument Gate for Cha Unhyeok's Loyalty",233000650,36275,노변정류장,경기도 화성시,경기도 화성시 정남면,37.18275,126.9933
화성시,괘랑리,Gwaerang-ri,233002986,55451,노변정류장,경기도 화성시,,37.1713833,126.98075
화성시,괘랑리,Gwaerang-ri,233002987,55452,노변정류장,경기도 화성시,,37.1721,126.9807
화성시,구름교차로,,233003116,37893,,,,37.1934333,126.6722667
화성시,구름교차로,,233003117,37595,,,,37.19365,126.6723667
화성시,구리섬앞,Guriseom,233000857,37562,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2087167,126.7646
화성시,구리섬휴게소,Guriseom Rest Area,233000760,37101,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2094667,126.76305
화성시,구리섬휴게소,Guriseom Rest Area,233000738,37102,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2084833,126.7647
화성시,구문천1리진입로,Gumuncheon 1-ri ,233001536,37458,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0802167,126.8996833
화성시,구문천1리진입로,Gumuncheon 1-ri ,233001535,37459,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0802167,126.8999167
화성시,구문천2리종점,Gumuncheon 2-ri Bus Terminal ,233002797,,노변정류장,경기도 화성시,,37.0764,126.9067333
화성시,구문천3리,Gumuncheon 3-ri,233001541,37457,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.07,126.8910333
화성시,구문천4리입구,Gumuncheon 4-ri ,233002994,,노변정류장,경기도 화성시,,37.09005,126.8912667
화성시,구문천4리입구,Gumuncheon 4-ri ,233002993,,노변정류장,경기도 화성시,,37.08995,126.8912333
화성시,구문천4리종점,Gumuncheon 4-ri Bus Terminal ,233002995,,노변정류장,경기도 화성시,,37.0883167,126.8962333
화성시,구문천5리(회차),Gumuncheon 5-ri,233001793,37814,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0755333,126.8898
화성시,구문천공원,Gumuncheon Park,233001761,37812,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0866167,126.9048167
화성시,구문천공원,Gumuncheon Park,233001767,37817,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0863167,126.9047
화성시,구문천리,Gumuncheon-ri,233000812,36758,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0873833,126.91045
화성시,구문천리,Gumuncheon-ri ,233000806,37469,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0875333,126.91095
화성시,구문천리.돌래,"Gumuncheon-ri, Dolrae",233002518,55072,,경기도 화성시,,37.0792667,126.9131167
화성시,구문천리.돌래,"Gumuncheon-ri, Dolrae",233002517,55071,,경기도 화성시,,37.07915,126.9133333
화성시,구문천삼거리,Gumuncheon Samgeori ,233001764,37815,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0758667,126.89585
화성시,구문천삼거리,Gumuncheon Samgeori,233001537,36734,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.07605,126.8959833
화성시,구문천삼거리,Gumuncheon Samgeori ,233001538,36733,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.076,126.89605
화성시,구봉산근린공원,Gubongsan Neighborhood Park,233001627,37685,노변정류장,경기도 화성시,경기도 화성시 병점동,37.20365,127.04445
화성시,구봉산근린공원,Gubongsan Neighborhood Park,233001621,37683,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2036167,127.0442167
화성시,구장1리,Gujang 1-ri,233002618,36931,노변정류장,경기도 화성시,,37.1546167,126.8951333
화성시,구장1리,Gujang 1-ri,233002564,36806,노변정류장,경기도 화성시,,37.1545,126.8950833
화성시,구장1리,Gujang 1-ri,233000545,36907,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1555667,126.8991167
화성시,구장1리(새터말.율암리),"Gujang 1-ri (Saeteomal, Yuram-ri)",233000923,36803,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1553167,126.8989167
화성시,구장2리,,233525740,,,,,37.1608,126.9080333
화성시,구장리(경유),,277101956,,,,,37.1642333,126.9003
화성시,구장리새터말입구,Gujang-ri Saeteomal ,233001557,37241,노변정류장,경기도 화성시,,37.1540833,126.8992333
화성시,구장리새터말입구,Gujang-ri Saeteomal ,233002351,55256,노변정류장,경기도 화성시,,37.1534167,126.8990667
화성시,구장사거리.공구상가,"Gujang Sageori, Industrial Tools Complex ",233001033,37473,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1687333,126.8927
화성시,구장사거리.공구상가,"Gujang Sageori, Industrial Tools Complex ",233001032,37223,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1690833,126.8924167
화성시,구장사거리앞,Gujang Sageori ,233002052,55003,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.16975,126.89335
화성시,구장사거리앞,Gujang Sageori,233002051,55012,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1698667,126.8930167
화성시,구장삼거리,Gujang Samgeori,233001031,37228,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1679833,126.8959167
화성시,구장삼거리,Gujang Samgeori,233001030,37229,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1680167,126.8960167
화성시,구종점,Former) Bus Terminal ,233002961,,노변정류장,경기도 화성시,,37.1329667,126.9057
화성시,구포3리,Gupo 3-ri ,233000780,37612,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.24825,126.8920667
화성시,구포리,Gupo-ri ,233000873,37175,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.25005,126.87225
화성시,구포리,Gupo-ri,233000538,37176,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2500333,126.87235
화성시,구포리과수원,Gupo-ri Orchard,233000779,37207,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.24005,126.8821
화성시,구포리과수원,Gupo-ri Orchard,233000720,37200,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2394,126.8805167
화성시,국립축산과학원,National Institute of Animal Science,233000592,36152,노변정류장,경기도 화성시,경기도 수원시 권선구 오목천동,37.2361167,126.9658667
화성시,국민체육센터,Sports Center,233002218,55140,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2214,126.9522167
화성시,국민체육센터,Sports Center,233002217,55139,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.22125,126.9520833
화성시,국제식품.재활원,"Kukje Food, Rehabilitation Center",233000958,36427,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1858833,127.0831
화성시,국제식품.재활원,"Kukje Food, Rehabilitation Center",233000957,36426,노변정류장,경기도 화성시,경기도 화성시 반송동,37.18565,127.0831
화성시,굴다리입구,Guldari ,233002778,,노변정류장,경기도 화성시,,37.15205,126.8778833
화성시,굴다리입구,Guldari,233002779,,노변정류장,경기도 화성시,,37.15195,126.8778833
화성시,궁평1교차로(경유),,277101997,,,,,37.1183333,126.6892167
화성시,궁평2리.해운초등학교,"Gungpyeong 2-ri, Haun Elementary School",233000882,36765,노변정류장,경기도 화성시,경기도 화성시 서신면,37.13885,126.7022667
화성시,궁평교회,Gungpyeong Church,233000325,36839,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1354667,126.6987667
화성시,궁평교회,Gungpyeong Church ,233000883,37482,노변정류장,경기도 화성시,경기도 화성시 서신면,37.13555,126.6986
화성시,궁평보건지소,Pungpyeong Public Health Center,233002239,55210,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1425667,126.70215
화성시,궁평보건지소,Gungpyeong Public Health Center,233002240,55138,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1433167,126.70205
화성시,궁평유원지종점,Gungpyeong Park Bus Terminal ,233002601,,노변정류장,경기도 화성시,,37.1267833,126.6842167
화성시,궁평항,Gungpyeonghang Port ,233000330,37022,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1167833,126.68435
화성시,궁평항(회차),Gungpyeonghang Port,233001799,37837,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1153,126.6837167
화성시,궁평해수욕장,Gungpyeong Beach,233001256,37026,노변정류장,경기도 화성시,경기도 화성시 서신면,37.12405,126.6913
화성시,궁평해수욕장,Gungpyeong Beach,233001255,37025,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1240833,126.6911
화성시,귀래리,Gwirae-ri,233001171,37483,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1387,126.9896167
화성시,귀래산업단지,Gwirae Industrial Complex ,233002384,55261,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1332333,126.98185
화성시,귀래산업단지,Gwirae Industrial Complex ,233002385,55262,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.13325,126.9821333
화성시,그린빌라.롤링힐스,"Green Villa, Rolling Hills",233002130,55104,노변정류장,경기도 화성시,,37.1898833,126.8413667
화성시,그린빌라.롤링힐스,"Green Villa, Rolling Hills",233002131,55105,노변정류장,경기도 화성시,,37.18955,126.8420667
화성시,그린팬션,Green Pension ,233003030,,노변정류장,경기도 화성시,,37.1669667,126.6187667
화성시,그린피아호텔,Greenpia Hotel ,233000608,36228,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2034333,126.9827833
화성시,그린피아호텔,Greenpia Hotel,233000609,36229,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2035167,126.98285
화성시,근영심포니아파트,Kunyoung Symphonia Apartment ,233000938,37915,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1334333,127.0269
화성시,금강.센트럴힐즈,"Geumgang, Central Hills",233000124,55400,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1814667,127.1090167
화성시,금강아파트,Geumgang Apartment ,233002921,,노변정류장,경기도 화성시,,37.2104,126.80255
화성시,금강아파트,Geumgang Apartment ,233001161,36787,노변정류장,경기도 화성시,경기도 화성시 장안면,37.08115,126.8103667
화성시,금강팬테리움,,233003149,55545,,,,37.2838,126.8219833
화성시,금강팬테리움2차,Dongtan New Town 2 Block A 65,233003046,,노변정류장,경기도 화성시,,37.1773667,127.1145167
화성시,금강팬테리움2차,Dongtan New Town 2 Block A 65,233003047,,노변정류장,경기도 화성시,,37.1770833,127.1145
화성시,금강포란재아파트정문,Geumgang Poranjae Apartment Main Gate,233000151,36430,노변정류장,경기도 화성시,,37.18695,126.855
화성시,금곡1리,Geumgok 1-ri,233000986,36419,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1714667,127.0790833
화성시,금곡1리,Geumgok 1-ri ,233000153,36420,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1714333,127.0789667
화성시,금곡2리,Geumgok 2-ri ,233000956,36412,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1836167,127.0780333
화성시,금곡2리,Geumgok 2-ri ,233000155,36410,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1835833,127.0781333
화성시,금곡동,Geumgok-dong,233000152,37597,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1683833,127.07835
화성시,금광포란재아파트,Geumgwang Poranjae Apartment ,233000192,36050,노변정류장,경기도 화성시,,37.1833667,126.85505
화성시,금광포란재아파트,Geumgang Poranjae Apartment ,233000206,36051,노변정류장,경기도 화성시,,37.1833333,126.8555833
화성시,금당1리.소곡,"Geumdang 1-ri, Sogok ",233002627,,노변정류장,경기도 화성시,,37.1896,126.7423167
화성시,금당1리마을회관,Geumdang 1-ri Community Center,233002596,55456,노변정류장,경기도 화성시,,37.1918,126.74245
화성시,금당1리마을회관,Geumdang 1-ri Community Center,233002598,,노변정류장,경기도 화성시,,37.1917667,126.7425333
화성시,금당2리,Geumdang 2-ri,233002805,,노변정류장,경기도 화성시,,37.1895833,126.7467833
화성시,금당2리,Geumdang 2-ri ,233002804,,노변정류장,경기도 화성시,,37.1895167,126.7468
화성시,금당2리종점,Geumdang 2-ri Bus Terminal ,233002801,,노변정류장,경기도 화성시,,37.1872833,126.7429833
화성시,금당공단앞,Geumdang Industrial Complex,233002807,,노변정류장,경기도 화성시,,37.1894833,126.7503667
화성시,금당공단앞,Geumdang Industrial Complex,233002806,,노변정류장,경기도 화성시,,37.1894333,126.75025
화성시,금당리회관,Geumdang-ri Community Center ,233003001,,노변정류장,경기도 화성시,,37.1837833,126.7471167
화성시,금복리,Geumbok-ri,233000052,36296,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1532333,127.0063833
화성시,금복리,Geumbok-ri,233001137,36297,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1534667,127.0065333
화성시,금산사입구,Geumsansa,233000542,37209,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1899,126.88335
화성시,금산사입구,Geumsansa,233000529,37208,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.19,126.88315
화성시,금성백조.영천유,Geumseong Baekjo Apt,233002434,55292,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2034167,127.1074167
화성시,금의1리,Geumui 1-ri,233002611,36848,,경기도 화성시,,37.10025,126.8392
화성시,금의1리복지회관,Geumui 1-ri Welfare Center,233001797,37844,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1077833,126.823
화성시,금의1리입구,Geumui 1-ri,233000398,36870,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1002167,126.8393167
화성시,금의2리,Geumui 2-ri,233000456,37439,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1166167,126.81645
화성시,금의2리,Geumui 2-ri,233001401,36965,노변정류장,경기도 화성시,경기도 화성시 장안면,37.11655,126.8164167
화성시,금의3리,Geumui 3-ri ,233000450,36893,노변정류장,경기도 화성시,경기도 화성시 장안면,37.11715,126.8278
화성시,금의3리,Geumui 3-ri ,233000458,36887,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1179833,126.8288833
화성시,금호어울림,Geumho Eoullim Apartment,233001676,37741,노변정류장,경기도 화성시,경기도 화성시 반송동,37.20655,127.0664833
화성시,기배동주민센터,Gibae-dong Community Center,233002725,,노변정류장,경기도 화성시,,37.2241667,126.9832
화성시,기배동주민센터,Gibae-dong Community Center,233002726,,노변정류장,경기도 화성시,,37.224,126.98315
화성시,기배동주민센터,,233531630,,,,,37.2238667,126.9839667
화성시,기배동주민센터,,233531820,,,,,37.2236833,126.9840333
화성시,기산베스트빌,Gisan Bestville,233000187,36805,노변정류장,경기도 화성시,,37.19545,126.8226167
화성시,기산베스트빌,Gisan Bestville,233000369,36838,노변정류장,경기도 화성시,,37.1952167,126.8223
화성시,기산삼거리,Gisan Samgeori ,233002036,55010,노변정류장,경기도 화성시,경기도 화성시 기산동,37.2262333,127.0472333
화성시,기산삼거리,Gisan Samgeori,233002037,55009,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2263167,127.0474333
화성시,기산아파트입구,,233514140,,,,,37.17505,126.9352667
화성시,기산아파트입구,,233519590,,,,,37.1755,126.9352333
화성시,기아2차아파트앞,Kia Apartment 2-cha,233001057,36824,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.06045,126.79305
화성시,기아2차아파트앞,Kia Apartment 2-cha,233002268,55143,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0604667,126.7929
화성시,기아생활관,Kia Dormitory ,233000485,36918,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0643833,126.7956167
화성시,기아생활관,Kia Dormitory ,233000477,36904,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0643167,126.7958667
